id,workflow,task,quality,micro,failed_tags,query
research_financial_statement_analysis_repaired_027,Research and Due Diligence,Financial statement analysis,10,0.9090909090909091,FP2,"Assemble a bank-package ratio appendix for Oak & Stone Furniture. Use a table with ratio, formula, calculation, result, and source. Use only the provided documents, cite visible material labels, calculate all ratios listed in the appendix requirements, follow the requested decimal precision, and do not add a multi-year trend narrative. Produce the bank-package ratio appendix under an audit-ready compliance escalation posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any calculation or reconciliation, show the source inputs, formula or comparison, result, and business implication; write every percentage value, including percent or percentage-point values, with exactly two decimal places. Open the bank-package ratio appendix with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Include one Markdown table for the audit trail whose header contains the columns Evidence, Test, Result, and Action. Keep the full response between 180 and 430 words. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
research_industry_market_research_repaired_002,Research and Due Diligence,Industry and market research,10,0.9090909090909091,FP3,"Build a demand risk scorecard for MediSlot using the clinic scheduling software materials. Show the scoring formula in one line, compute the score from the material labeled software demand data and the material labeled risk scoring rule, label the risk low/moderate/high, identify the two order-delay variables, mark churn as unknown, and use visible material label citations without adding external healthcare facts. Produce the demand risk scorecard under an audit-ready diligence challenge posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any calculation or reconciliation, show the source inputs, formula or comparison, result, and business implication; use only packet-supported category, status, classification, or risk-level labels; write every percentage value, including percent or percentage-point values, with exactly two decimal places. Open the demand risk scorecard with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Include at least two short Markdown blockquote lines beginning with > for source or rule excerpts that anchor the decision. Use at least eight complete sentences in the full response. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
research_due_diligence_investment_due_diligence_repaired_24,Research and Due Diligence,Investment due diligence,10,0.9090909090909091,FP3,"Draft a real-estate fund NAV diligence note for Harborstone Real Estate Fund. Use only the supplied documents, cite visible material labels, and structure the note as Appraisal coverage, Internal marks, Sector and occupancy risk, Leverage check, and Evidence gaps. Compare 61% appraisal coverage with the 75% completeness threshold, calculate fund debt to gross asset value and compare it with the 40% leverage concern threshold, and avoid saying NAV is verified. Produce the real-estate fund NAV diligence note under an audit-ready adversarial audit posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any calculation or reconciliation, show the source inputs, formula or comparison, result, and business implication; preserve exact source figures, dates, thresholds, names, and rule references when they control the decision; identify any active breach, exception, waiver need, deficiency, unresolved inconsistency, control gap, or non-compliance indicator rather than treating the workflow as cleared; write every percentage value, including percent or percentage-point values, with exactly two decimal places. Open the real-estate fund NAV diligence note with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Include at least two short Markdown blockquote lines beginning with > for source or rule excerpts that anchor the decision. Use at least eight complete sentences in the full response. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
research_background_screening_repaired_007,Research and Due Diligence,Background screening,10,0.9,FP3,"Prepare a beneficial-owner background gap memo for Willowmere Clinics. Identify which holders are in scope under the 15% rule, mark each holder Complete, Incomplete, or Out of scope, cite evidence, name the exact missing screen or ownership document, and conclude whether the background file is complete. Produce the beneficial-owner background gap memo under an audit-ready operations handoff posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any calculation or reconciliation, show the source inputs, formula or comparison, result, and business implication; preserve exact source figures, dates, thresholds, names, and rule references when they control the decision; identify any active breach, exception, waiver need, deficiency, unresolved inconsistency, control gap, or non-compliance indicator rather than treating the workflow as cleared; write every percentage value, including percent or percentage-point values, with exactly two decimal places. Open the beneficial-owner background gap memo with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Include at least two short Markdown blockquote lines beginning with > for source or rule excerpts that anchor the decision. Use at least eight complete sentences in the full response. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
risk_sales_script_communication_compliance_repaired_016,Risk and Compliance Review,Sales-script / communication compliance,10,0.9285714285714286,FP3,"Correct the product-comparison script COMM-815. Build a response with sections Classification, Unsupported Comparison, Fee Wording, Required Balanced Edits, and Approval Result. Preserve the source numbers exactly, explain why each comparison is misleading, and do not create new performance statistics. Produce the product-comparison script correction under an audit-ready reconciliation posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any calculation or reconciliation, show the source inputs, formula or comparison, result, and business implication; preserve exact source figures, dates, thresholds, names, and rule references when they control the decision; use only packet-supported category, status, classification, or risk-level labels; write every percentage value, including percent or percentage-point values, with exactly two decimal places. Open the product-comparison script correction with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Include one Markdown table for the audit trail whose header contains the columns Evidence, Test, Result, and Action. Keep the full response between 180 and 430 words. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
risk_disclosure_review_repaired_024,Risk and Compliance Review,Risk disclosure review,10,0.9230769230769231,FP1,"Prepare a risk disclosure revision note for client education material for Atlas Alternatives Education Note. Use only the provided documents. Write for a compliance reviewer, not directly to the client. Include sections titled Problematic wording, Required risk concepts, Proposed client-facing replacement, and Boundary notes. The replacement must be 90-130 words, client-friendly, and must not guarantee protection, steady income, principal preservation, tax outcome, or performance. Do not perform suitability, fee, or performance attribution review. Produce the risk disclosure revision note for client education material under an audit-ready adversarial audit posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any approval, rejection, hold, escalation, exception, classification, recommendation, or boundary, name the controlling trigger and why a softer or opposite outcome is not supported; preserve exact source figures, dates, thresholds, names, and rule references when they control the decision; keep hypothetical, projected, target, testimonial, endorsement, ranking, sales-claim, and performance language inside the boundary supported by the packet. Open the risk disclosure revision note for client education material with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Include at least two short Markdown blockquote lines beginning with > for source or rule excerpts that anchor the decision. Use at least eight complete sentences in the full response. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
risk_compliance_stress_testing_repaired_001,Risk and Compliance Review,Stress testing,10,0.9230769230769231,FP3,"Prepare the CRE severe-loss worksheet for stress run STR-900. Use only the supplied documents, keep the 39.0% CRE shock unchanged, calculate loss for each asset pool and the total loss with the methodology formula, rank the pools from largest to smallest calculated loss, compare the total with the $9,000,000 board limit, and state whether Risk Committee escalation is required with two mitigation actions. Produce the CRE severe-loss worksheet under an audit-ready controller review posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any calculation or reconciliation, show the source inputs, formula or comparison, result, and business implication; separate source-stated facts from reviewer inferences, assumptions, customer statements, or management assertions; for any comparison, ranking, alternative, scenario, or trade-off, state the comparison basis, source inputs, result, and decision implication; write every percentage value, including percent or percentage-point values, with exactly two decimal places. Open the CRE severe-loss worksheet with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Include at least two short Markdown blockquote lines beginning with > for source or rule excerpts that anchor the decision. Use at least eight complete sentences in the full response. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
risk_compliance_stress_testing_repaired_021,Risk and Compliance Review,Stress testing,10,0.9230769230769231,FP3,"Prepare a clearing member default waterfall stress schedule. Calculate auction discount losses, apply member margin and guaranty fund contribution in the order stated by the policy, show the residual waterfall draw, compare it with $22,000,000 prefunded guaranty resources, and do not use house capital before member resources are exhausted. Produce the clearing member default waterfall stress under an audit-ready disclosure-review posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any calculation or reconciliation, show the source inputs, formula or comparison, result, and business implication; separate source-stated facts from reviewer inferences, assumptions, customer statements, or management assertions; for any comparison, ranking, alternative, scenario, or trade-off, state the comparison basis, source inputs, result, and decision implication; write every percentage value, including percent or percentage-point values, with exactly two decimal places. Open the clearing member default waterfall stress with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Include at least two short Markdown blockquote lines beginning with > for source or rule excerpts that anchor the decision. Use at least eight complete sentences in the full response. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
risk_disclosure_review_repaired_001,Risk and Compliance Review,Risk disclosure review,10,0.9166666666666666,FP3,"Prepare an Item 105 organization review memo for Northstar Battery Recycling Inc. Use only the provided documents. Use sections titled Organization Finding, Item 105 Basis, Page-Count Summary Check, Reordering Plan, and Drafting Edits. cite visible material labels for each finding. Evaluate logical organization, descriptive subcaptions, placement of generic risks, missing issuer-specific risks, and whether the 18-page section triggers the Item 105 principal-risk summary requirement. Do not rewrite the whole Risk Factors section; provide targeted edits and ordering instructions. Produce the Item 105 organization review memo under an audit-ready controller review posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any calculation or reconciliation, show the source inputs, formula or comparison, result, and business implication; keep hypothetical, projected, target, testimonial, endorsement, ranking, sales-claim, and performance language inside the boundary supported by the packet; write every percentage value, including percent or percentage-point values, with exactly two decimal places. Open the Item 105 organization review memo with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Include one Markdown table for the audit trail whose header contains the columns Evidence, Test, Result, and Action. Keep the full response between 180 and 430 words. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
risk_sales_script_communication_compliance_repaired_019,Risk and Compliance Review,Sales-script / communication compliance,10,0.9166666666666666,FP3,"Evaluate COMM-818 as an options-income advertisement review. Return five bullets only: communication type, income claim support, missing risk balance, required evidence, and approval decision. Each bullet must cite at least one visible material labels and must not recommend the strategy to investors. Produce the options-income advertisement review under an audit-ready operations handoff posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any approval, rejection, hold, escalation, exception, classification, recommendation, or boundary, name the controlling trigger and why a softer or opposite outcome is not supported; preserve exact source figures, dates, thresholds, names, and rule references when they control the decision; use only packet-supported category, status, classification, or risk-level labels; write every percentage value, including percent or percentage-point values, with exactly two decimal places. Open the options-income advertisement review with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Include at least two short Markdown blockquote lines beginning with > for source or rule excerpts that anchor the decision. Use at least eight complete sentences in the full response. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
risk_disclosure_review_repaired_009,Risk and Compliance Review,Risk disclosure review,10,0.9090909090909091,FP3,"Prepare a investment memo risk disclosure adequacy check for Redwood Oncology Diagnostics. Use only the provided documents. Use a table with columns Risk area, Evidence from memo, Disclosure gap, Adequacy label, and Required revision. Apply only these adequacy labels: Needs revision / Adequate / Insufficient evidence. Identify material omitted or inconsistent risks, mark missing evidence as unknown, and include a short boundary note that this is a disclosure adequacy review, not an investment recommendation. Produce the investment memo risk disclosure adequacy check under an audit-ready controller review posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any calculation or reconciliation, show the source inputs, formula or comparison, result, and business implication; identify any active breach, exception, waiver need, deficiency, unresolved inconsistency, control gap, or non-compliance indicator rather than treating the workflow as cleared; use only packet-supported category, status, classification, or risk-level labels; write every percentage value, including percent or percentage-point values, with exactly two decimal places. Open the investment memo risk disclosure adequacy check with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Include at least two short Markdown blockquote lines beginning with > for source or rule excerpts that anchor the decision. Use at least eight complete sentences in the full response. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
risk_regulatory_issue_escalation_repaired_001,Risk and Compliance Review,Regulatory issue escalation,10,0.9090909090909091,FP3,"Prepare a Rule 4530 escalation memo for ESC-2001. Use only the supplied documents, cite visible material labels, distinguish the 30-day event-report question from the quarterly complaint filing question, calculate the quarter-end complaint filing deadline, list open facts, decide whether Compliance Reporting escalation is needed, and do not state that the representative committed a violation. Produce the Rule 4530 escalation memo under an audit-ready controller review posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any calculation or reconciliation, show the source inputs, formula or comparison, result, and business implication; name any required approver, authority evidence, authorization, or review prerequisite that controls the outcome; for any deadline, review window, date count, aging bucket, retention period, or as-of-date test, show source dates, formula or comparison, timing status, and business implication. Open the Rule 4530 escalation memo with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Use at least four numbered list items in the 1. / 2. / 3. style for checks, blockers, steps, or required actions. Keep the full response between 220 and 520 words. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
risk_regulatory_issue_escalation_repaired_012,Risk and Compliance Review,Regulatory issue escalation,10,0.9090909090909091,FP3,"Draft a senior-investor exploitation escalation alert for ESC-2012. Use only the provided materials, cite visible material labels, identify each exploitation indicator, recommend whether the Vulnerable Client Team and branch principal should review it immediately, state whether a temporary hold should be considered, list missing verification steps, and do not state that exploitation occurred. Produce the senior-investor exploitation escalation alert under an audit-ready reconciliation posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any approval, rejection, hold, escalation, exception, classification, recommendation, or boundary, name the controlling trigger and why a softer or opposite outcome is not supported; identify any active breach, exception, waiver need, deficiency, unresolved inconsistency, control gap, or non-compliance indicator rather than treating the workflow as cleared; name any required approver, authority evidence, authorization, or review prerequisite that controls the outcome. Open the senior-investor exploitation escalation alert with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Include at least two short Markdown blockquote lines beginning with > for source or rule excerpts that anchor the decision. Use at least eight complete sentences in the full response. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
risk_regulatory_issue_escalation_repaired_027,Risk and Compliance Review,Regulatory issue escalation,10,0.9090909090909091,FP3,"Draft an order-routing conflict escalation memo for ESC-2027. Use only the supplied documents, cite visible material labels, identify venue concentration, economic conflict indicators, and execution-quality change, decide whether Best Execution Committee, Compliance, and Legal escalation is required, list missing review records, and avoid concluding a best-execution violation. Produce the order-routing conflict escalation memo under an audit-ready compliance escalation posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any calculation or reconciliation, show the source inputs, formula or comparison, result, and business implication; identify any active breach, exception, waiver need, deficiency, unresolved inconsistency, control gap, or non-compliance indicator rather than treating the workflow as cleared; name any required approver, authority evidence, authorization, or review prerequisite that controls the outcome; write every percentage value, including percent or percentage-point values, with exactly two decimal places. Open the order-routing conflict escalation memo with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Include at least two short Markdown blockquote lines beginning with > for source or rule excerpts that anchor the decision. Use at least eight complete sentences in the full response. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
risk_sales_script_communication_compliance_repaired_012,Risk and Compliance Review,Sales-script / communication compliance,10,0.9090909090909091,FP3,"Prepare a private-fund target-return review for COMM-811. Use a two-column matrix: Claim and Compliance response. Address target-return projections, fair-and-balanced placement of risks, audience treatment, and whether the appendix risk slide cures the claims. Include a final reject-or-revise decision and cite visible material labels. Produce the private-fund target-return review under an audit-ready adversarial audit posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any approval, rejection, hold, escalation, exception, classification, recommendation, or boundary, name the controlling trigger and why a softer or opposite outcome is not supported; separate source-stated facts from reviewer inferences, assumptions, customer statements, or management assertions; preserve exact source figures, dates, thresholds, names, and rule references when they control the decision; write every percentage value, including percent or percentage-point values, with exactly two decimal places. Open the private-fund target-return review with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Structure the private-fund target-return review with at least three level-2 Markdown headings that start with ##. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
risk_sales_script_communication_compliance_repaired_024,Risk and Compliance Review,Sales-script / communication compliance,10,0.9090909090909091,FP3,"Review COMM-823 as an urgent trade alert script. Give a decision first, then analyze communication type, promissory IPO wording, missing risk and basis, customer-consent or records issues, and required remediation. Do not draft a replacement solicitation. Produce the urgent trade alert script review under an audit-ready reconciliation posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any approval, rejection, hold, escalation, exception, classification, recommendation, or boundary, name the controlling trigger and why a softer or opposite outcome is not supported; preserve exact source figures, dates, thresholds, names, and rule references when they control the decision; use only packet-supported category, status, classification, or risk-level labels. Open the urgent trade alert script review with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Include at least two short Markdown blockquote lines beginning with > for source or rule excerpts that anchor the decision. Use at least eight complete sentences in the full response. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
risk_compliance_stress_testing_repaired_006,Risk and Compliance Review,Stress testing,10,0.9090909090909091,FP3,"Build an equity drawdown concentration stress for Foxglove Asset Management. Use the scenario drawdowns from the context, add the 5% liquidity discount only to positions above 8% of NAV, calculate each sleeve's stressed loss and total loss, list concentration flags as bullets, and say whether the 12% of NAV remediation trigger is breached. Produce the equity drawdown concentration stress under an audit-ready diligence challenge posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any calculation or reconciliation, show the source inputs, formula or comparison, result, and business implication; separate source-stated facts from reviewer inferences, assumptions, customer statements, or management assertions; identify any active breach, exception, waiver need, deficiency, unresolved inconsistency, control gap, or non-compliance indicator rather than treating the workflow as cleared; write every percentage value, including percent or percentage-point values, with exactly two decimal places. Open the equity drawdown concentration stress with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Include at least two short Markdown blockquote lines beginning with > for source or rule excerpts that anchor the decision. Use at least eight complete sentences in the full response. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
risk_compliance_covenant_check_repaired_003,Risk and Compliance Review,Covenant check,10,0.9,FP3,"Write a liquidity covenant decision memo for Silverline Robotics. Start with a one-sentence pass/fail conclusion. Recompute eligible liquidity by excluding escrowed or restricted cash, compare it with the $6.0 million requirement, explain any difference from the borrower-reported figure, cite supporting visible material labels, and say whether the purchase order advance should be held for escalation or can proceed. Produce the liquidity covenant decision memo under an audit-ready compliance escalation posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any calculation or reconciliation, show the source inputs, formula or comparison, result, and business implication; for any comparison, ranking, alternative, scenario, or trade-off, state the comparison basis, source inputs, result, and decision implication; write every percentage value, including percent or percentage-point values, with exactly two decimal places. Open the liquidity covenant decision memo with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Include at least two short Markdown blockquote lines beginning with > for source or rule excerpts that anchor the decision. Use at least eight complete sentences in the full response. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
risk_suitability_review_repaired_023,Risk and Compliance Review,Suitability review,10,0.8888888888888888,FP3,"Create a liquidity sleeve replacement decision table for SR-023. Calculate the required liquidity sleeve amount from 18 months of withdrawals, compare it with the remaining money market balance after the proposed purchase, identify the redemption-gate issue, and decide whether the replacement must be rejected unless the liquidity designation changes. Produce the liquidity sleeve replacement decision table under an audit-ready compliance escalation posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any calculation or reconciliation, show the source inputs, formula or comparison, result, and business implication; for any comparison, ranking, alternative, scenario, or trade-off, state the comparison basis, source inputs, result, and decision implication; write every percentage value, including percent or percentage-point values, with exactly two decimal places. Open the liquidity sleeve replacement decision table with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Include at least two short Markdown blockquote lines beginning with > for source or rule excerpts that anchor the decision. Use at least eight complete sentences in the full response. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
risk_compliance_stress_testing_repaired_011,Risk and Compliance Review,Stress testing,10,0.8461538461538461,FP3,"Produce a warehouse collateral value stress grid with LTV before and after stress. Apply a 30% value decline to conforming and investor pools and a combined 37% value decline to the jumbo pool, calculate stressed LTV for each pool, identify any pool above the 82% stressed-LTV cutoff, and avoid stating that an advance is eligible when the cutoff is exceeded. Produce the warehouse collateral value stress under an audit-ready compliance escalation posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any calculation or reconciliation, show the source inputs, formula or comparison, result, and business implication; separate source-stated facts from reviewer inferences, assumptions, customer statements, or management assertions; for any comparison, ranking, alternative, scenario, or trade-off, state the comparison basis, source inputs, result, and decision implication; write every percentage value, including percent or percentage-point values, with exactly two decimal places. Open the warehouse collateral value stress with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Include at least two short Markdown blockquote lines beginning with > for source or rule excerpts that anchor the decision. Use at least eight complete sentences in the full response. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
risk_compliance_internal_control_review_repaired_015,Risk and Compliance Review,Internal control review,10,0.8181818181818182,FP3,"Create a pricing-override supervision review for the Cobalt Ridge 2029 bond. Use only the documents supplied. Calculate the percentage override versus vendor price, compare it with the 3% threshold, evaluate whether valuation committee approval and Fund Accounting disclosure timing met policy, and state whether NAV finalization should have been held. Produce the pricing-override supervision review under an audit-ready compliance escalation posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any calculation or reconciliation, show the source inputs, formula or comparison, result, and business implication; preserve exact source figures, dates, thresholds, names, and rule references when they control the decision; name any required approver, authority evidence, authorization, or review prerequisite that controls the outcome; write every percentage value, including percent or percentage-point values, with exactly two decimal places. Open the pricing-override supervision review with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Include at least two short Markdown blockquote lines beginning with > for source or rule excerpts that anchor the decision. Use at least eight complete sentences in the full response. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
risk_suitability_review_repaired_003,Risk and Compliance Review,Suitability review,10,0.8181818181818182,FP3,"Create a concentration exception log entry for SR-003. Show the existing complex-product amount, proposed amount, aggregate exposure, and aggregate exposure divided by liquid net worth. Use only the supplied facts, cite visible material labels, determine whether the 30% exception threshold is breached, name the approval or hold action, and do not clear the exception if outside annuity values remain missing. Produce the concentration exception log entry under an audit-ready operations handoff posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any calculation or reconciliation, show the source inputs, formula or comparison, result, and business implication; preserve exact source figures, dates, thresholds, names, and rule references when they control the decision; identify any active breach, exception, waiver need, deficiency, unresolved inconsistency, control gap, or non-compliance indicator rather than treating the workflow as cleared; write every percentage value, including percent or percentage-point values, with exactly two decimal places. Open the concentration exception log entry with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Include at least two short Markdown blockquote lines beginning with > for source or rule excerpts that anchor the decision. Use at least eight complete sentences in the full response. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
risk_compliance_covenant_check_repaired_028,Risk and Compliance Review,Covenant check,10,0.8,FP3,"Make a customer concentration covenant table for Vantage Components. Calculate Apex Auto concentration using gross revenue before rebates, compare it with the 35% limit, show why the borrower net-revenue method is not the covenant method, identify whether lender consent exists, classify the covenant result, and cite the documents. Produce the customer concentration covenant table under an audit-ready reconciliation posture: connect each final action to the active evidence and the governing rule, policy, task standard, or active-case trigger; keep active source labels beside the material facts, figures, thresholds, missing-evidence triggers, and decision points where they are used; for any calculation or reconciliation, show the source inputs, formula or comparison, result, and business implication; use only packet-supported category, status, classification, or risk-level labels; for any comparison, ranking, alternative, scenario, or trade-off, state the comparison basis, source inputs, result, and decision implication; write every percentage value, including percent or percentage-point values, with exactly two decimal places. Open the customer concentration covenant table with a Markdown bold title on the first non-empty line. Near the end, include the exact handoff label Next action:; if the packet supports no next action, write Next action: none supported by the packet. Include at least two short Markdown blockquote lines beginning with > for source or rule excerpts that anchor the decision. Use at least eight complete sentences in the full response. Treat the layout as part of the requested finance work product, but do not omit required evidence, calculations, boundaries, or decisions just to satisfy presentation."
